episode,reward,epsilon
4931,-3.0,0.09999999999999998
4932,-10.0,0.09999999999999998
4933,-8.0,0.09999999999999998
4934,-15.0,0.09999999999999998
4935,-7.0,0.09999999999999998
4936,3.0,0.09999999999999998
4937,-8.0,0.09999999999999998
4938,-6.0,0.09999999999999998
4939,2.0,0.09999999999999998
4940,1.0,0.09999999999999998
4941,-2.0,0.09999999999999998
4942,-11.0,0.09999999999999998
4943,1.0,0.09999999999999998
4944,-7.0,0.09999999999999998
4945,-5.0,0.09999999999999998
4946,-4.0,0.09999999999999998
4947,-2.0,0.09999999999999998
4948,-11.0,0.09999999999999998
4949,4.0,0.09999999999999998
4950,-10.0,0.09999999999999998
4951,-10.0,0.09999999999999998
4952,-8.0,0.09999999999999998
4953,-7.0,0.09999999999999998
4954,-3.0,0.09999999999999998
4955,-9.0,0.09999999999999998
4956,-3.0,0.09999999999999998
4957,-1.0,0.09999999999999998
4958,-12.0,0.09999999999999998
4959,-6.0,0.09999999999999998
4960,-14.0,0.09999999999999998
4961,-3.0,0.09999999999999998
4962,-1.0,0.09999999999999998
4963,-8.0,0.09999999999999998
4964,-11.0,0.09999999999999998
4965,-6.0,0.09999999999999998
4966,-5.0,0.09999999999999998
4967,-8.0,0.09999999999999998
4968,-3.0,0.09999999999999998
4969,-3.0,0.09999999999999998
4970,-1.0,0.09999999999999998
4971,-11.0,0.09999999999999998
4972,-13.0,0.09999999999999998
4973,-2.0,0.09999999999999998
4974,-3.0,0.09999999999999998
4975,1.0,0.09999999999999998
4976,-7.0,0.09999999999999998
4977,-12.0,0.09999999999999998
4978,2.0,0.09999999999999998
4979,1.0,0.09999999999999998
4980,-10.0,0.09999999999999998
4981,11.0,0.09999999999999998
4982,-15.0,0.09999999999999998
4983,9.0,0.09999999999999998
4984,-4.0,0.09999999999999998
4985,5.0,0.09999999999999998
4986,-5.0,0.09999999999999998
4987,-11.0,0.09999999999999998
4988,-6.0,0.09999999999999998
4989,-5.0,0.09999999999999998
4990,9.0,0.09999999999999998
4991,-4.0,0.09999999999999998
4992,4.0,0.09999999999999998
4993,4.0,0.09999999999999998
4994,-8.0,0.09999999999999998
4995,-10.0,0.09999999999999998
4996,-1.0,0.09999999999999998
4997,-5.0,0.09999999999999998
4998,-8.0,0.09999999999999998
4999,8.0,0.09999999999999998
5000,-4.0,0.09999999999999998
5001,-3.0,0.09999999999999998
5002,-10.0,0.09999999999999998
5003,-8.0,0.09999999999999998
5004,-3.0,0.09999999999999998
5005,-4.0,0.09999999999999998
5006,-10.0,0.09999999999999998
5007,-14.0,0.09999999999999998
5008,2.0,0.09999999999999998
5009,-5.0,0.09999999999999998
5010,2.0,0.09999999999999998
5011,-5.0,0.09999999999999998
5012,-8.0,0.09999999999999998
5013,-9.0,0.09999999999999998
5014,-9.0,0.09999999999999998
5015,-4.0,0.09999999999999998
5016,-7.0,0.09999999999999998
5017,8.0,0.09999999999999998
5018,7.0,0.09999999999999998
5019,-5.0,0.09999999999999998
5020,-9.0,0.09999999999999998
5021,3.0,0.09999999999999998
5022,1.0,0.09999999999999998
5023,-1.0,0.09999999999999998
5024,7.0,0.09999999999999998
5025,5.0,0.09999999999999998
5026,4.0,0.09999999999999998
5027,6.0,0.09999999999999998
5028,-4.0,0.09999999999999998
5029,-7.0,0.09999999999999998
5030,-9.0,0.09999999999999998
5031,2.0,0.09999999999999998
5032,-6.0,0.09999999999999998
5033,-3.0,0.09999999999999998
5034,7.0,0.09999999999999998
5035,-11.0,0.09999999999999998
5036,-3.0,0.09999999999999998
5037,-6.0,0.09999999999999998
5038,-3.0,0.09999999999999998
5039,-12.0,0.09999999999999998
5040,-4.0,0.09999999999999998
5041,-2.0,0.09999999999999998
5042,-6.0,0.09999999999999998
5043,-2.0,0.09999999999999998
5044,-3.0,0.09999999999999998
5045,4.0,0.09999999999999998
5046,1.0,0.09999999999999998
5047,-14.0,0.09999999999999998
5048,-1.0,0.09999999999999998
5049,-6.0,0.09999999999999998
5050,-9.0,0.09999999999999998
5051,-12.0,0.09999999999999998
5052,-13.0,0.09999999999999998
5053,-14.0,0.09999999999999998
5054,-3.0,0.09999999999999998
5055,-2.0,0.09999999999999998
5056,-5.0,0.09999999999999998
5057,-10.0,0.09999999999999998
5058,-3.0,0.09999999999999998
5059,-3.0,0.09999999999999998
5060,-1.0,0.09999999999999998
5061,4.0,0.09999999999999998
5062,-11.0,0.09999999999999998
5063,-13.0,0.09999999999999998
5064,-11.0,0.09999999999999998
5065,-12.0,0.09999999999999998
5066,9.0,0.09999999999999998
5067,2.0,0.09999999999999998
5068,4.0,0.09999999999999998
5069,-15.0,0.09999999999999998
5070,-2.0,0.09999999999999998
5071,3.0,0.09999999999999998
5072,-6.0,0.09999999999999998
5073,-14.0,0.09999999999999998
5074,-6.0,0.09999999999999998
5075,-3.0,0.09999999999999998
5076,-2.0,0.09999999999999998
5077,-6.0,0.09999999999999998
5078,7.0,0.09999999999999998
5079,-1.0,0.09999999999999998
5080,-4.0,0.09999999999999998
5081,-1.0,0.09999999999999998
5082,1.0,0.09999999999999998
5083,-7.0,0.09999999999999998
5084,-15.0,0.09999999999999998
5085,1.0,0.09999999999999998
5086,2.0,0.09999999999999998
5087,-7.0,0.09999999999999998
5088,1.0,0.09999999999999998
5089,9.0,0.09999999999999998
5090,-9.0,0.09999999999999998
5091,6.0,0.09999999999999998
5092,-1.0,0.09999999999999998
5093,8.0,0.09999999999999998
5094,-10.0,0.09999999999999998
5095,11.0,0.09999999999999998
5096,-10.0,0.09999999999999998
5097,-3.0,0.09999999999999998
5098,-7.0,0.09999999999999998
5099,-1.0,0.09999999999999998
5100,-12.0,0.09999999999999998
5101,8.0,0.09999999999999998
5102,-7.0,0.09999999999999998
5103,9.0,0.09999999999999998
5104,-1.0,0.09999999999999998
5105,5.0,0.09999999999999998
5106,-9.0,0.09999999999999998
5107,-13.0,0.09999999999999998
5108,9.0,0.09999999999999998
5109,9.0,0.09999999999999998
5110,-6.0,0.09999999999999998
5111,-3.0,0.09999999999999998
5112,3.0,0.09999999999999998
5113,-7.0,0.09999999999999998
5114,-7.0,0.09999999999999998
5115,-2.0,0.09999999999999998
5116,-11.0,0.09999999999999998
5117,4.0,0.09999999999999998
5118,-5.0,0.09999999999999998
5119,-3.0,0.09999999999999998
5120,-5.0,0.09999999999999998
5121,-10.0,0.09999999999999998
5122,-8.0,0.09999999999999998
5123,-7.0,0.09999999999999998
5124,3.0,0.09999999999999998
5125,-8.0,0.09999999999999998
5126,-3.0,0.09999999999999998
5127,-10.0,0.09999999999999998
5128,-2.0,0.09999999999999998
5129,-6.0,0.09999999999999998
5130,-9.0,0.09999999999999998
5131,-7.0,0.09999999999999998
5132,7.0,0.09999999999999998
5133,-8.0,0.09999999999999998
5134,8.0,0.09999999999999998
5135,1.0,0.09999999999999998
5136,4.0,0.09999999999999998
5137,4.0,0.09999999999999998
5138,-13.0,0.09999999999999998
5139,-9.0,0.09999999999999998
5140,4.0,0.09999999999999998
5141,-9.0,0.09999999999999998
5142,-5.0,0.09999999999999998
5143,-5.0,0.09999999999999998
5144,-6.0,0.09999999999999998
5145,1.0,0.09999999999999998
5146,8.0,0.09999999999999998
5147,-3.0,0.09999999999999998
5148,-11.0,0.09999999999999998
5149,-1.0,0.09999999999999998
5150,-7.0,0.09999999999999998
5151,3.0,0.09999999999999998
5152,-3.0,0.09999999999999998
5153,-10.0,0.09999999999999998
5154,-13.0,0.09999999999999998
5155,-10.0,0.09999999999999998
5156,-6.0,0.09999999999999998
5157,-10.0,0.09999999999999998
5158,2.0,0.09999999999999998
5159,-6.0,0.09999999999999998
5160,-4.0,0.09999999999999998
5161,-6.0,0.09999999999999998
5162,-5.0,0.09999999999999998
5163,-3.0,0.09999999999999998
5164,-8.0,0.09999999999999998
5165,-2.0,0.09999999999999998
5166,-1.0,0.09999999999999998
5167,-9.0,0.09999999999999998
5168,-13.0,0.09999999999999998
5169,-5.0,0.09999999999999998
5170,1.0,0.09999999999999998
5171,1.0,0.09999999999999998
5172,7.0,0.09999999999999998
5173,8.0,0.09999999999999998
5174,2.0,0.09999999999999998
5175,-4.0,0.09999999999999998
5176,-1.0,0.09999999999999998
5177,3.0,0.09999999999999998
5178,-8.0,0.09999999999999998
5179,3.0,0.09999999999999998
5180,-4.0,0.09999999999999998
5181,-4.0,0.09999999999999998
5182,11.0,0.09999999999999998
5183,-6.0,0.09999999999999998
5184,-7.0,0.09999999999999998
5185,-12.0,0.09999999999999998
5186,-2.0,0.09999999999999998
5187,-2.0,0.09999999999999998
5188,-9.0,0.09999999999999998
5189,-8.0,0.09999999999999998
5190,-10.0,0.09999999999999998
5191,2.0,0.09999999999999998
5192,4.0,0.09999999999999998
5193,2.0,0.09999999999999998
5194,-7.0,0.09999999999999998
5195,-1.0,0.09999999999999998
5196,3.0,0.09999999999999998
5197,1.0,0.09999999999999998
5198,-12.0,0.09999999999999998
5199,-8.0,0.09999999999999998
5200,-2.0,0.09999999999999998
5201,-5.0,0.09999999999999998
5202,-5.0,0.09999999999999998
5203,-10.0,0.09999999999999998
5204,-5.0,0.09999999999999998
5205,-1.0,0.09999999999999998
5206,5.0,0.09999999999999998
5207,-5.0,0.09999999999999998
5208,-10.0,0.09999999999999998
5209,7.0,0.09999999999999998
5210,-9.0,0.09999999999999998
5211,-8.0,0.09999999999999998
5212,7.0,0.09999999999999998
5213,-14.0,0.09999999999999998
5214,4.0,0.09999999999999998
5215,5.0,0.09999999999999998
5216,-3.0,0.09999999999999998
5217,4.0,0.09999999999999998
5218,-9.0,0.09999999999999998
5219,-7.0,0.09999999999999998
5220,-10.0,0.09999999999999998
5221,-14.0,0.09999999999999998
5222,-8.0,0.09999999999999998
5223,-10.0,0.09999999999999998
5224,-4.0,0.09999999999999998
5225,9.0,0.09999999999999998
5226,-9.0,0.09999999999999998
5227,-6.0,0.09999999999999998
5228,-12.0,0.09999999999999998
5229,2.0,0.09999999999999998
5230,-8.0,0.09999999999999998
5231,-4.0,0.09999999999999998
5232,1.0,0.09999999999999998
5233,-4.0,0.09999999999999998
5234,8.0,0.09999999999999998
5235,-10.0,0.09999999999999998
5236,-5.0,0.09999999999999998
5237,-1.0,0.09999999999999998
5238,-5.0,0.09999999999999998
5239,-3.0,0.09999999999999998
5240,-8.0,0.09999999999999998
5241,-1.0,0.09999999999999998
5242,-2.0,0.09999999999999998
5243,-5.0,0.09999999999999998
5244,-13.0,0.09999999999999998
5245,2.0,0.09999999999999998
5246,-4.0,0.09999999999999998
5247,-6.0,0.09999999999999998
5248,-1.0,0.09999999999999998
5249,-7.0,0.09999999999999998
5250,-6.0,0.09999999999999998
5251,5.0,0.09999999999999998
5252,-7.0,0.09999999999999998
5253,-10.0,0.09999999999999998
5254,8.0,0.09999999999999998
5255,-9.0,0.09999999999999998
5256,-7.0,0.09999999999999998
5257,-11.0,0.09999999999999998
5258,-7.0,0.09999999999999998
5259,-13.0,0.09999999999999998
5260,-3.0,0.09999999999999998
5261,-11.0,0.09999999999999998
5262,-8.0,0.09999999999999998
5263,11.0,0.09999999999999998
5264,-5.0,0.09999999999999998
5265,-5.0,0.09999999999999998
5266,-9.0,0.09999999999999998
5267,-4.0,0.09999999999999998
5268,-10.0,0.09999999999999998
5269,-4.0,0.09999999999999998
5270,-14.0,0.09999999999999998
5271,-1.0,0.09999999999999998
5272,-4.0,0.09999999999999998
5273,-15.0,0.09999999999999998
5274,-6.0,0.09999999999999998
5275,-4.0,0.09999999999999998
5276,-11.0,0.09999999999999998
5277,5.0,0.09999999999999998
5278,4.0,0.09999999999999998
5279,1.0,0.09999999999999998
5280,-5.0,0.09999999999999998
5281,-14.0,0.09999999999999998
5282,-8.0,0.09999999999999998
5283,1.0,0.09999999999999998
5284,-16.0,0.09999999999999998
5285,-8.0,0.09999999999999998
5286,7.0,0.09999999999999998
5287,-11.0,0.09999999999999998
5288,-6.0,0.09999999999999998
5289,-11.0,0.09999999999999998
5290,-1.0,0.09999999999999998
5291,-11.0,0.09999999999999998
5292,-11.0,0.09999999999999998
5293,-7.0,0.09999999999999998
5294,-10.0,0.09999999999999998
5295,-1.0,0.09999999999999998
5296,-4.0,0.09999999999999998
5297,-2.0,0.09999999999999998
5298,-8.0,0.09999999999999998
5299,-3.0,0.09999999999999998
5300,-1.0,0.09999999999999998
5301,-3.0,0.09999999999999998
5302,-13.0,0.09999999999999998
5303,-1.0,0.09999999999999998
5304,-9.0,0.09999999999999998
5305,-11.0,0.09999999999999998
5306,-6.0,0.09999999999999998
5307,-5.0,0.09999999999999998
5308,-6.0,0.09999999999999998
5309,-7.0,0.09999999999999998
5310,-10.0,0.09999999999999998
5311,-5.0,0.09999999999999998
5312,-6.0,0.09999999999999998
5313,-4.0,0.09999999999999998
5314,-12.0,0.09999999999999998
5315,-15.0,0.09999999999999998
5316,6.0,0.09999999999999998
5317,-1.0,0.09999999999999998
5318,-5.0,0.09999999999999998
5319,-10.0,0.09999999999999998
5320,-5.0,0.09999999999999998
5321,-2.0,0.09999999999999998
5322,-5.0,0.09999999999999998
5323,4.0,0.09999999999999998
5324,-8.0,0.09999999999999998
5325,-7.0,0.09999999999999998
5326,-4.0,0.09999999999999998
5327,-10.0,0.09999999999999998
5328,-6.0,0.09999999999999998
5329,-6.0,0.09999999999999998
5330,-7.0,0.09999999999999998
5331,-1.0,0.09999999999999998
5332,-7.0,0.09999999999999998
5333,3.0,0.09999999999999998
5334,3.0,0.09999999999999998
5335,6.0,0.09999999999999998
5336,1.0,0.09999999999999998
5337,-12.0,0.09999999999999998
5338,1.0,0.09999999999999998
5339,-9.0,0.09999999999999998
5340,-8.0,0.09999999999999998
5341,3.0,0.09999999999999998
5342,8.0,0.09999999999999998
5343,-7.0,0.09999999999999998
5344,-4.0,0.09999999999999998
5345,-9.0,0.09999999999999998
5346,-13.0,0.09999999999999998
5347,-3.0,0.09999999999999998
5348,-7.0,0.09999999999999998
5349,-3.0,0.09999999999999998
5350,8.0,0.09999999999999998
5351,1.0,0.09999999999999998
5352,-3.0,0.09999999999999998
5353,-5.0,0.09999999999999998
5354,-7.0,0.09999999999999998
5355,-8.0,0.09999999999999998
5356,-5.0,0.09999999999999998
5357,-8.0,0.09999999999999998
5358,-10.0,0.09999999999999998
5359,-5.0,0.09999999999999998
5360,-7.0,0.09999999999999998
5361,-9.0,0.09999999999999998
5362,-2.0,0.09999999999999998
5363,-5.0,0.09999999999999998
5364,-4.0,0.09999999999999998
5365,-10.0,0.09999999999999998
5366,-4.0,0.09999999999999998
5367,-2.0,0.09999999999999998
5368,2.0,0.09999999999999998
5369,8.0,0.09999999999999998
5370,-4.0,0.09999999999999998
5371,-6.0,0.09999999999999998
5372,-10.0,0.09999999999999998
5373,-8.0,0.09999999999999998
5374,-12.0,0.09999999999999998
5375,-13.0,0.09999999999999998
5376,-4.0,0.09999999999999998
5377,-6.0,0.09999999999999998
5378,-5.0,0.09999999999999998
5379,-10.0,0.09999999999999998
5380,-4.0,0.09999999999999998
5381,1.0,0.09999999999999998
5382,6.0,0.09999999999999998
5383,-3.0,0.09999999999999998
5384,-1.0,0.09999999999999998
5385,-10.0,0.09999999999999998
5386,-9.0,0.09999999999999998
5387,-2.0,0.09999999999999998
5388,1.0,0.09999999999999998
5389,-7.0,0.09999999999999998
5390,1.0,0.09999999999999998
5391,2.0,0.09999999999999998
5392,2.0,0.09999999999999998
5393,-4.0,0.09999999999999998
5394,-3.0,0.09999999999999998
5395,-9.0,0.09999999999999998
5396,2.0,0.09999999999999998
5397,5.0,0.09999999999999998
5398,-8.0,0.09999999999999998
5399,-6.0,0.09999999999999998
5400,-1.0,0.09999999999999998
5401,2.0,0.09999999999999998
5402,2.0,0.09999999999999998
5403,7.0,0.09999999999999998
5404,-3.0,0.09999999999999998
5405,-13.0,0.09999999999999998
5406,-9.0,0.09999999999999998
5407,-1.0,0.09999999999999998
5408,-2.0,0.09999999999999998
5409,-6.0,0.09999999999999998
5410,-4.0,0.09999999999999998
5411,10.0,0.09999999999999998
5412,-9.0,0.09999999999999998
5413,-7.0,0.09999999999999998
5414,-6.0,0.09999999999999998
5415,-10.0,0.09999999999999998
5416,-10.0,0.09999999999999998
5417,-14.0,0.09999999999999998
5418,-5.0,0.09999999999999998
5419,-4.0,0.09999999999999998
5420,2.0,0.09999999999999998
5421,-2.0,0.09999999999999998
5422,-5.0,0.09999999999999998
5423,2.0,0.09999999999999998
5424,4.0,0.09999999999999998
5425,-9.0,0.09999999999999998
5426,-3.0,0.09999999999999998
5427,-7.0,0.09999999999999998
5428,-2.0,0.09999999999999998
5429,-5.0,0.09999999999999998
5430,-6.0,0.09999999999999998
5431,-10.0,0.09999999999999998
5432,-8.0,0.09999999999999998
5433,-6.0,0.09999999999999998
5434,-2.0,0.09999999999999998
5435,-8.0,0.09999999999999998
5436,-1.0,0.09999999999999998
5437,6.0,0.09999999999999998
5438,-12.0,0.09999999999999998
5439,-1.0,0.09999999999999998
5440,7.0,0.09999999999999998
5441,-2.0,0.09999999999999998
5442,-9.0,0.09999999999999998
5443,1.0,0.09999999999999998
5444,-6.0,0.09999999999999998
5445,2.0,0.09999999999999998
5446,-12.0,0.09999999999999998
5447,-6.0,0.09999999999999998
5448,-9.0,0.09999999999999998
5449,-8.0,0.09999999999999998
5450,-5.0,0.09999999999999998
5451,5.0,0.09999999999999998
5452,-7.0,0.09999999999999998
5453,-1.0,0.09999999999999998
5454,13.0,0.09999999999999998
5455,-1.0,0.09999999999999998
5456,-10.0,0.09999999999999998
5457,-10.0,0.09999999999999998
5458,2.0,0.09999999999999998
5459,-1.0,0.09999999999999998
5460,3.0,0.09999999999999998
5461,-3.0,0.09999999999999998
5462,-5.0,0.09999999999999998
5463,-1.0,0.09999999999999998
5464,-1.0,0.09999999999999998
5465,-2.0,0.09999999999999998
5466,-6.0,0.09999999999999998
5467,-6.0,0.09999999999999998
5468,-10.0,0.09999999999999998
5469,-1.0,0.09999999999999998
5470,-9.0,0.09999999999999998
5471,7.0,0.09999999999999998
5472,-5.0,0.09999999999999998
5473,-6.0,0.09999999999999998
5474,-8.0,0.09999999999999998
5475,-12.0,0.09999999999999998
5476,2.0,0.09999999999999998
5477,-8.0,0.09999999999999998
5478,-9.0,0.09999999999999998
5479,-3.0,0.09999999999999998
5480,-6.0,0.09999999999999998
5481,-1.0,0.09999999999999998
5482,4.0,0.09999999999999998
5483,-6.0,0.09999999999999998
5484,3.0,0.09999999999999998
5485,-11.0,0.09999999999999998
5486,5.0,0.09999999999999998
5487,-12.0,0.09999999999999998
5488,2.0,0.09999999999999998
5489,2.0,0.09999999999999998
5490,-18.0,0.09999999999999998
5491,-9.0,0.09999999999999998
5492,-9.0,0.09999999999999998
5493,-8.0,0.09999999999999998
5494,-3.0,0.09999999999999998
5495,-16.0,0.09999999999999998
5496,5.0,0.09999999999999998
5497,1.0,0.09999999999999998
5498,-11.0,0.09999999999999998
5499,-3.0,0.09999999999999998
5500,-7.0,0.09999999999999998
5501,-2.0,0.09999999999999998
5502,-3.0,0.09999999999999998
5503,-7.0,0.09999999999999998
5504,-1.0,0.09999999999999998
5505,-2.0,0.09999999999999998
5506,6.0,0.09999999999999998
5507,-2.0,0.09999999999999998
5508,-1.0,0.09999999999999998
5509,-11.0,0.09999999999999998
5510,-3.0,0.09999999999999998
5511,-3.0,0.09999999999999998
5512,-11.0,0.09999999999999998
5513,-3.0,0.09999999999999998
5514,-7.0,0.09999999999999998
5515,-7.0,0.09999999999999998
5516,-8.0,0.09999999999999998
5517,-4.0,0.09999999999999998
5518,-7.0,0.09999999999999998
5519,9.0,0.09999999999999998
5520,-13.0,0.09999999999999998
5521,-6.0,0.09999999999999998
5522,-6.0,0.09999999999999998
5523,-3.0,0.09999999999999998
5524,-4.0,0.09999999999999998
5525,9.0,0.09999999999999998
5526,-4.0,0.09999999999999998
5527,1.0,0.09999999999999998
5528,-10.0,0.09999999999999998
5529,-12.0,0.09999999999999998
5530,-2.0,0.09999999999999998
5531,-6.0,0.09999999999999998
5532,-6.0,0.09999999999999998
5533,-12.0,0.09999999999999998
5534,-6.0,0.09999999999999998
5535,-6.0,0.09999999999999998
5536,-10.0,0.09999999999999998
5537,-7.0,0.09999999999999998
5538,9.0,0.09999999999999998
5539,2.0,0.09999999999999998
5540,-4.0,0.09999999999999998
5541,-4.0,0.09999999999999998
5542,4.0,0.09999999999999998
5543,-3.0,0.09999999999999998
5544,-4.0,0.09999999999999998
5545,-5.0,0.09999999999999998
5546,5.0,0.09999999999999998
5547,-2.0,0.09999999999999998
5548,-1.0,0.09999999999999998
5549,1.0,0.09999999999999998
5550,1.0,0.09999999999999998
5551,1.0,0.09999999999999998
5552,-3.0,0.09999999999999998
5553,-2.0,0.09999999999999998
5554,-12.0,0.09999999999999998
5555,-7.0,0.09999999999999998
5556,2.0,0.09999999999999998
5557,-7.0,0.09999999999999998
5558,5.0,0.09999999999999998
5559,-6.0,0.09999999999999998
5560,-5.0,0.09999999999999998
5561,-12.0,0.09999999999999998
5562,-9.0,0.09999999999999998
5563,-1.0,0.09999999999999998
5564,-4.0,0.09999999999999998
5565,-3.0,0.09999999999999998
5566,7.0,0.09999999999999998
5567,1.0,0.09999999999999998
5568,-9.0,0.09999999999999998
5569,-1.0,0.09999999999999998
5570,-6.0,0.09999999999999998
5571,-1.0,0.09999999999999998
5572,-3.0,0.09999999999999998
5573,-3.0,0.09999999999999998
5574,-6.0,0.09999999999999998
5575,-3.0,0.09999999999999998
5576,-7.0,0.09999999999999998
5577,-2.0,0.09999999999999998
5578,-4.0,0.09999999999999998
5579,1.0,0.09999999999999998
5580,-5.0,0.09999999999999998
5581,-7.0,0.09999999999999998
5582,8.0,0.09999999999999998
5583,-5.0,0.09999999999999998
5584,-1.0,0.09999999999999998
5585,-12.0,0.09999999999999998
5586,-7.0,0.09999999999999998
5587,-9.0,0.09999999999999998
5588,10.0,0.09999999999999998
5589,-5.0,0.09999999999999998
5590,-11.0,0.09999999999999998
5591,-6.0,0.09999999999999998
5592,3.0,0.09999999999999998
5593,-2.0,0.09999999999999998
5594,-5.0,0.09999999999999998
5595,2.0,0.09999999999999998
5596,-4.0,0.09999999999999998
5597,-6.0,0.09999999999999998
5598,-7.0,0.09999999999999998
5599,-2.0,0.09999999999999998
5600,-8.0,0.09999999999999998
5601,3.0,0.09999999999999998
5602,-2.0,0.09999999999999998
5603,-3.0,0.09999999999999998
5604,-3.0,0.09999999999999998
5605,-4.0,0.09999999999999998
5606,-7.0,0.09999999999999998
5607,-5.0,0.09999999999999998
5608,-8.0,0.09999999999999998
5609,-2.0,0.09999999999999998
5610,-3.0,0.09999999999999998
5611,3.0,0.09999999999999998
5612,-1.0,0.09999999999999998
5613,-12.0,0.09999999999999998
5614,-15.0,0.09999999999999998
5615,-7.0,0.09999999999999998
5616,-11.0,0.09999999999999998
5617,-7.0,0.09999999999999998
5618,-5.0,0.09999999999999998
5619,-7.0,0.09999999999999998
5620,-4.0,0.09999999999999998
5621,3.0,0.09999999999999998
5622,-9.0,0.09999999999999998
5623,-12.0,0.09999999999999998
5624,9.0,0.09999999999999998
5625,-12.0,0.09999999999999998
5626,-3.0,0.09999999999999998
5627,-9.0,0.09999999999999998
5628,-4.0,0.09999999999999998
5629,-5.0,0.09999999999999998
5630,2.0,0.09999999999999998
5631,-8.0,0.09999999999999998
5632,-4.0,0.09999999999999998
5633,-7.0,0.09999999999999998
5634,5.0,0.09999999999999998
5635,-1.0,0.09999999999999998
5636,5.0,0.09999999999999998
5637,6.0,0.09999999999999998
5638,-6.0,0.09999999999999998
5639,-4.0,0.09999999999999998
5640,-5.0,0.09999999999999998
5641,-8.0,0.09999999999999998
5642,-10.0,0.09999999999999998
5643,-7.0,0.09999999999999998
5644,-8.0,0.09999999999999998
5645,-12.0,0.09999999999999998
5646,-12.0,0.09999999999999998
5647,2.0,0.09999999999999998
5648,1.0,0.09999999999999998
5649,-10.0,0.09999999999999998
5650,-9.0,0.09999999999999998
5651,4.0,0.09999999999999998
5652,1.0,0.09999999999999998
5653,-7.0,0.09999999999999998
5654,-1.0,0.09999999999999998
5655,-3.0,0.09999999999999998
5656,-8.0,0.09999999999999998
5657,-9.0,0.09999999999999998
5658,1.0,0.09999999999999998
5659,2.0,0.09999999999999998
5660,-7.0,0.09999999999999998
5661,-6.0,0.09999999999999998
5662,-5.0,0.09999999999999998
5663,7.0,0.09999999999999998
5664,1.0,0.09999999999999998
5665,2.0,0.09999999999999998
5666,-10.0,0.09999999999999998
5667,3.0,0.09999999999999998
5668,2.0,0.09999999999999998
5669,-6.0,0.09999999999999998
5670,11.0,0.09999999999999998
5671,5.0,0.09999999999999998
5672,-11.0,0.09999999999999998
5673,-10.0,0.09999999999999998
5674,-9.0,0.09999999999999998
5675,-10.0,0.09999999999999998
5676,-9.0,0.09999999999999998
5677,-6.0,0.09999999999999998
5678,-5.0,0.09999999999999998
5679,9.0,0.09999999999999998
5680,-11.0,0.09999999999999998
5681,-9.0,0.09999999999999998
5682,-3.0,0.09999999999999998
5683,-13.0,0.09999999999999998
5684,4.0,0.09999999999999998
5685,-7.0,0.09999999999999998
5686,-3.0,0.09999999999999998
5687,-10.0,0.09999999999999998
5688,-2.0,0.09999999999999998
5689,4.0,0.09999999999999998
5690,-7.0,0.09999999999999998
5691,-6.0,0.09999999999999998
5692,-5.0,0.09999999999999998
5693,-16.0,0.09999999999999998
5694,-5.0,0.09999999999999998
5695,-5.0,0.09999999999999998
5696,-6.0,0.09999999999999998
5697,-9.0,0.09999999999999998
5698,-5.0,0.09999999999999998
5699,-14.0,0.09999999999999998
5700,-9.0,0.09999999999999998
5701,5.0,0.09999999999999998
5702,-10.0,0.09999999999999998
5703,5.0,0.09999999999999998
5704,2.0,0.09999999999999998
5705,1.0,0.09999999999999998
5706,3.0,0.09999999999999998
5707,12.0,0.09999999999999998
5708,2.0,0.09999999999999998
5709,-10.0,0.09999999999999998
5710,-8.0,0.09999999999999998
5711,-3.0,0.09999999999999998
5712,-7.0,0.09999999999999998
5713,-11.0,0.09999999999999998
5714,-6.0,0.09999999999999998
5715,-7.0,0.09999999999999998
5716,-4.0,0.09999999999999998
5717,-3.0,0.09999999999999998
5718,-3.0,0.09999999999999998
5719,3.0,0.09999999999999998
5720,-2.0,0.09999999999999998
5721,5.0,0.09999999999999998
5722,-10.0,0.09999999999999998
5723,-10.0,0.09999999999999998
5724,3.0,0.09999999999999998
5725,5.0,0.09999999999999998
5726,-12.0,0.09999999999999998
5727,-1.0,0.09999999999999998
5728,-3.0,0.09999999999999998
5729,-3.0,0.09999999999999998
5730,5.0,0.09999999999999998
5731,1.0,0.09999999999999998
5732,-8.0,0.09999999999999998
5733,-3.0,0.09999999999999998
5734,6.0,0.09999999999999998
5735,-11.0,0.09999999999999998
5736,-7.0,0.09999999999999998
5737,8.0,0.09999999999999998
5738,-1.0,0.09999999999999998
5739,-12.0,0.09999999999999998
5740,-3.0,0.09999999999999998
5741,6.0,0.09999999999999998
5742,-2.0,0.09999999999999998
5743,-10.0,0.09999999999999998
5744,-1.0,0.09999999999999998
5745,8.0,0.09999999999999998
5746,1.0,0.09999999999999998
5747,-2.0,0.09999999999999998
5748,4.0,0.09999999999999998
5749,-5.0,0.09999999999999998
5750,-7.0,0.09999999999999998
5751,3.0,0.09999999999999998
5752,-11.0,0.09999999999999998
5753,-7.0,0.09999999999999998
5754,-5.0,0.09999999999999998
5755,-1.0,0.09999999999999998
5756,-7.0,0.09999999999999998
5757,-7.0,0.09999999999999998
5758,-2.0,0.09999999999999998
5759,-7.0,0.09999999999999998
5760,-2.0,0.09999999999999998
5761,-11.0,0.09999999999999998
5762,5.0,0.09999999999999998
5763,-5.0,0.09999999999999998
5764,1.0,0.09999999999999998
