episode,reward,epsilon
10028,1.0,0.09999999999999998
10029,7.0,0.09999999999999998
10030,7.0,0.09999999999999998
10031,6.0,0.09999999999999998
10032,3.0,0.09999999999999998
10033,32.0,0.09999999999999998
10034,24.0,0.09999999999999998
10035,43.0,0.09999999999999998
10036,30.0,0.09999999999999998
10037,29.0,0.09999999999999998
10038,55.0,0.09999999999999998
10039,24.0,0.09999999999999998
10040,34.0,0.09999999999999998
10041,7.0,0.09999999999999998
10042,3.0,0.09999999999999998
10043,28.0,0.09999999999999998
10044,34.0,0.09999999999999998
10045,46.0,0.09999999999999998
10046,10.0,0.09999999999999998
10047,33.0,0.09999999999999998
10048,25.0,0.09999999999999998
10049,38.0,0.09999999999999998
10050,13.0,0.09999999999999998
10051,31.0,0.09999999999999998
10052,26.0,0.09999999999999998
10053,21.0,0.09999999999999998
10054,19.0,0.09999999999999998
10055,12.0,0.09999999999999998
10056,-5.0,0.09999999999999998
10057,9.0,0.09999999999999998
10058,4.0,0.09999999999999998
10059,15.0,0.09999999999999998
10060,-11.0,0.09999999999999998
10061,-1.0,0.09999999999999998
10062,-26.0,0.09999999999999998
10063,14.0,0.09999999999999998
10064,13.0,0.09999999999999998
10065,4.0,0.09999999999999998
10066,13.0,0.09999999999999998
10067,9.0,0.09999999999999998
10068,-19.0,0.09999999999999998
10069,30.0,0.09999999999999998
10070,18.0,0.09999999999999998
10071,42.0,0.09999999999999998
10072,22.0,0.09999999999999998
10073,18.0,0.09999999999999998
10074,14.0,0.09999999999999998
10075,53.0,0.09999999999999998
10076,11.0,0.09999999999999998
10077,32.0,0.09999999999999998
10078,0.0,0.09999999999999998
10079,9.0,0.09999999999999998
10080,10.0,0.09999999999999998
10081,23.0,0.09999999999999998
10082,21.0,0.09999999999999998
10083,13.0,0.09999999999999998
10084,-7.0,0.09999999999999998
10085,1.0,0.09999999999999998
10086,35.0,0.09999999999999998
10087,46.0,0.09999999999999998
10088,28.0,0.09999999999999998
10089,26.0,0.09999999999999998
10090,24.0,0.09999999999999998
10091,27.0,0.09999999999999998
10092,27.0,0.09999999999999998
10093,-6.0,0.09999999999999998
10094,23.0,0.09999999999999998
10095,-4.0,0.09999999999999998
10096,18.0,0.09999999999999998
10097,36.0,0.09999999999999998
10098,5.0,0.09999999999999998
10099,30.0,0.09999999999999998
10100,13.0,0.09999999999999998
10101,5.0,0.09999999999999998
10102,-6.0,0.09999999999999998
10103,18.0,0.09999999999999998
10104,25.0,0.09999999999999998
10105,2.0,0.09999999999999998
10106,5.0,0.09999999999999998
10107,31.0,0.09999999999999998
10108,18.0,0.09999999999999998
10109,28.0,0.09999999999999998
10110,5.0,0.09999999999999998
10111,17.0,0.09999999999999998
10112,29.0,0.09999999999999998
10113,23.0,0.09999999999999998
10114,45.0,0.09999999999999998
10115,49.0,0.09999999999999998
10116,16.0,0.09999999999999998
10117,-6.0,0.09999999999999998
10118,43.0,0.09999999999999998
10119,-6.0,0.09999999999999998
10120,28.0,0.09999999999999998
10121,-2.0,0.09999999999999998
10122,24.0,0.09999999999999998
10123,36.0,0.09999999999999998
10124,23.0,0.09999999999999998
10125,3.0,0.09999999999999998
10126,23.0,0.09999999999999998
10127,17.0,0.09999999999999998
10128,31.0,0.09999999999999998
10129,17.0,0.09999999999999998
10130,20.0,0.09999999999999998
10131,12.0,0.09999999999999998
10132,0.0,0.09999999999999998
10133,10.0,0.09999999999999998
10134,35.0,0.09999999999999998
10135,-1.0,0.09999999999999998
10136,10.0,0.09999999999999998
10137,25.0,0.09999999999999998
10138,3.0,0.09999999999999998
10139,9.0,0.09999999999999998
10140,12.0,0.09999999999999998
10141,28.0,0.09999999999999998
10142,21.0,0.09999999999999998
10143,42.0,0.09999999999999998
10144,21.0,0.09999999999999998
10145,20.0,0.09999999999999998
10146,25.0,0.09999999999999998
10147,24.0,0.09999999999999998
10148,37.0,0.09999999999999998
10149,47.0,0.09999999999999998
10150,47.0,0.09999999999999998
10151,27.0,0.09999999999999998
10152,13.0,0.09999999999999998
10153,34.0,0.09999999999999998
10154,2.0,0.09999999999999998
10155,26.0,0.09999999999999998
10156,30.0,0.09999999999999998
10157,31.0,0.09999999999999998
10158,20.0,0.09999999999999998
10159,24.0,0.09999999999999998
10160,41.0,0.09999999999999998
10161,34.0,0.09999999999999998
10162,2.0,0.09999999999999998
10163,12.0,0.09999999999999998
10164,48.0,0.09999999999999998
10165,40.0,0.09999999999999998
10166,1.0,0.09999999999999998
10167,13.0,0.09999999999999998
10168,13.0,0.09999999999999998
10169,26.0,0.09999999999999998
10170,20.0,0.09999999999999998
10171,6.0,0.09999999999999998
10172,28.0,0.09999999999999998
10173,8.0,0.09999999999999998
10174,-9.0,0.09999999999999998
10175,35.0,0.09999999999999998
10176,7.0,0.09999999999999998
10177,22.0,0.09999999999999998
10178,17.0,0.09999999999999998
10179,22.0,0.09999999999999998
10180,13.0,0.09999999999999998
10181,37.0,0.09999999999999998
10182,5.0,0.09999999999999998
10183,5.0,0.09999999999999998
10184,13.0,0.09999999999999998
10185,39.0,0.09999999999999998
10186,27.0,0.09999999999999998
10187,32.0,0.09999999999999998
10188,30.0,0.09999999999999998
10189,14.0,0.09999999999999998
10190,7.0,0.09999999999999998
10191,29.0,0.09999999999999998
10192,28.0,0.09999999999999998
10193,8.0,0.09999999999999998
10194,14.0,0.09999999999999998
10195,22.0,0.09999999999999998
10196,2.0,0.09999999999999998
10197,17.0,0.09999999999999998
10198,31.0,0.09999999999999998
10199,20.0,0.09999999999999998
10200,-1.0,0.09999999999999998
10201,11.0,0.09999999999999998
10202,9.0,0.09999999999999998
10203,0.0,0.09999999999999998
10204,19.0,0.09999999999999998
10205,21.0,0.09999999999999998
10206,15.0,0.09999999999999998
10207,28.0,0.09999999999999998
10208,13.0,0.09999999999999998
10209,33.0,0.09999999999999998
10210,-4.0,0.09999999999999998
10211,-2.0,0.09999999999999998
10212,7.0,0.09999999999999998
10213,27.0,0.09999999999999998
10214,16.0,0.09999999999999998
10215,10.0,0.09999999999999998
10216,4.0,0.09999999999999998
10217,7.0,0.09999999999999998
10218,-1.0,0.09999999999999998
10219,-13.0,0.09999999999999998
10220,15.0,0.09999999999999998
10221,0.0,0.09999999999999998
10222,27.0,0.09999999999999998
10223,16.0,0.09999999999999998
10224,3.0,0.09999999999999998
10225,33.0,0.09999999999999998
10226,38.0,0.09999999999999998
10227,23.0,0.09999999999999998
10228,-1.0,0.09999999999999998
10229,28.0,0.09999999999999998
10230,15.0,0.09999999999999998
10231,11.0,0.09999999999999998
10232,5.0,0.09999999999999998
10233,12.0,0.09999999999999998
10234,39.0,0.09999999999999998
10235,19.0,0.09999999999999998
10236,4.0,0.09999999999999998
10237,18.0,0.09999999999999998
10238,26.0,0.09999999999999998
10239,17.0,0.09999999999999998
10240,-8.0,0.09999999999999998
10241,4.0,0.09999999999999998
10242,23.0,0.09999999999999998
10243,-1.0,0.09999999999999998
10244,22.0,0.09999999999999998
10245,45.0,0.09999999999999998
10246,30.0,0.09999999999999998
10247,0.0,0.09999999999999998
10248,34.0,0.09999999999999998
10249,27.0,0.09999999999999998
10250,9.0,0.09999999999999998
10251,24.0,0.09999999999999998
10252,31.0,0.09999999999999998
10253,8.0,0.09999999999999998
10254,-1.0,0.09999999999999998
10255,8.0,0.09999999999999998
10256,5.0,0.09999999999999998
10257,10.0,0.09999999999999998
10258,8.0,0.09999999999999998
10259,16.0,0.09999999999999998
10260,19.0,0.09999999999999998
10261,36.0,0.09999999999999998
10262,26.0,0.09999999999999998
10263,23.0,0.09999999999999998
10264,29.0,0.09999999999999998
10265,4.0,0.09999999999999998
10266,0.0,0.09999999999999998
10267,-1.0,0.09999999999999998
10268,14.0,0.09999999999999998
10269,11.0,0.09999999999999998
10270,25.0,0.09999999999999998
10271,24.0,0.09999999999999998
10272,16.0,0.09999999999999998
10273,10.0,0.09999999999999998
10274,0.0,0.09999999999999998
10275,-5.0,0.09999999999999998
10276,3.0,0.09999999999999998
10277,31.0,0.09999999999999998
10278,-5.0,0.09999999999999998
10279,8.0,0.09999999999999998
10280,11.0,0.09999999999999998
10281,10.0,0.09999999999999998
10282,1.0,0.09999999999999998
10283,3.0,0.09999999999999998
10284,-1.0,0.09999999999999998
10285,14.0,0.09999999999999998
10286,17.0,0.09999999999999998
10287,30.0,0.09999999999999998
10288,3.0,0.09999999999999998
10289,27.0,0.09999999999999998
10290,3.0,0.09999999999999998
10291,35.0,0.09999999999999998
10292,-4.0,0.09999999999999998
10293,4.0,0.09999999999999998
10294,21.0,0.09999999999999998
10295,16.0,0.09999999999999998
10296,8.0,0.09999999999999998
10297,8.0,0.09999999999999998
10298,2.0,0.09999999999999998
10299,-6.0,0.09999999999999998
10300,18.0,0.09999999999999998
10301,20.0,0.09999999999999998
10302,-21.0,0.09999999999999998
10303,2.0,0.09999999999999998
10304,0.0,0.09999999999999998
10305,15.0,0.09999999999999998
10306,0.0,0.09999999999999998
10307,-3.0,0.09999999999999998
10308,27.0,0.09999999999999998
10309,14.0,0.09999999999999998
10310,15.0,0.09999999999999998
10311,21.0,0.09999999999999998
10312,8.0,0.09999999999999998
10313,21.0,0.09999999999999998
10314,15.0,0.09999999999999998
10315,43.0,0.09999999999999998
10316,18.0,0.09999999999999998
10317,-7.0,0.09999999999999998
10318,24.0,0.09999999999999998
10319,26.0,0.09999999999999998
10320,-2.0,0.09999999999999998
10321,1.0,0.09999999999999998
10322,16.0,0.09999999999999998
10323,0.0,0.09999999999999998
10324,30.0,0.09999999999999998
10325,19.0,0.09999999999999998
10326,14.0,0.09999999999999998
10327,25.0,0.09999999999999998
10328,8.0,0.09999999999999998
10329,-1.0,0.09999999999999998
10330,20.0,0.09999999999999998
10331,1.0,0.09999999999999998
10332,31.0,0.09999999999999998
10333,9.0,0.09999999999999998
10334,29.0,0.09999999999999998
10335,5.0,0.09999999999999998
10336,-5.0,0.09999999999999998
10337,17.0,0.09999999999999998
10338,12.0,0.09999999999999998
10339,-1.0,0.09999999999999998
10340,24.0,0.09999999999999998
10341,25.0,0.09999999999999998
10342,17.0,0.09999999999999998
10343,17.0,0.09999999999999998
10344,11.0,0.09999999999999998
10345,-5.0,0.09999999999999998
10346,13.0,0.09999999999999998
10347,24.0,0.09999999999999998
10348,-5.0,0.09999999999999998
10349,-4.0,0.09999999999999998
10350,14.0,0.09999999999999998
10351,36.0,0.09999999999999998
10352,10.0,0.09999999999999998
10353,22.0,0.09999999999999998
10354,7.0,0.09999999999999998
10355,23.0,0.09999999999999998
10356,-2.0,0.09999999999999998
10357,3.0,0.09999999999999998
10358,-2.0,0.09999999999999998
10359,36.0,0.09999999999999998
10360,27.0,0.09999999999999998
10361,24.0,0.09999999999999998
10362,38.0,0.09999999999999998
10363,15.0,0.09999999999999998
10364,29.0,0.09999999999999998
10365,35.0,0.09999999999999998
10366,27.0,0.09999999999999998
10367,28.0,0.09999999999999998
10368,33.0,0.09999999999999998
10369,27.0,0.09999999999999998
10370,7.0,0.09999999999999998
10371,11.0,0.09999999999999998
10372,7.0,0.09999999999999998
10373,30.0,0.09999999999999998
10374,17.0,0.09999999999999998
10375,36.0,0.09999999999999998
10376,40.0,0.09999999999999998
10377,26.0,0.09999999999999998
10378,20.0,0.09999999999999998
10379,29.0,0.09999999999999998
10380,18.0,0.09999999999999998
10381,46.0,0.09999999999999998
10382,28.0,0.09999999999999998
10383,32.0,0.09999999999999998
10384,53.0,0.09999999999999998
10385,23.0,0.09999999999999998
10386,29.0,0.09999999999999998
10387,7.0,0.09999999999999998
10388,37.0,0.09999999999999998
10389,46.0,0.09999999999999998
10390,31.0,0.09999999999999998
10391,17.0,0.09999999999999998
10392,46.0,0.09999999999999998
10393,39.0,0.09999999999999998
10394,-3.0,0.09999999999999998
10395,10.0,0.09999999999999998
10396,20.0,0.09999999999999998
10397,17.0,0.09999999999999998
10398,35.0,0.09999999999999998
10399,29.0,0.09999999999999998
10400,32.0,0.09999999999999998
10401,53.0,0.09999999999999998
10402,43.0,0.09999999999999998
10403,42.0,0.09999999999999998
10404,33.0,0.09999999999999998
10405,37.0,0.09999999999999998
10406,28.0,0.09999999999999998
10407,15.0,0.09999999999999998
10408,55.0,0.09999999999999998
10409,19.0,0.09999999999999998
10410,24.0,0.09999999999999998
10411,24.0,0.09999999999999998
10412,26.0,0.09999999999999998
10413,33.0,0.09999999999999998
10414,9.0,0.09999999999999998
10415,4.0,0.09999999999999998
10416,22.0,0.09999999999999998
10417,47.0,0.09999999999999998
10418,18.0,0.09999999999999998
10419,-3.0,0.09999999999999998
10420,25.0,0.09999999999999998
10421,0.0,0.09999999999999998
10422,28.0,0.09999999999999998
10423,38.0,0.09999999999999998
10424,-11.0,0.09999999999999998
10425,51.0,0.09999999999999998
10426,36.0,0.09999999999999998
10427,8.0,0.09999999999999998
10428,14.0,0.09999999999999998
10429,42.0,0.09999999999999998
10430,15.0,0.09999999999999998
10431,5.0,0.09999999999999998
10432,35.0,0.09999999999999998
10433,-1.0,0.09999999999999998
10434,33.0,0.09999999999999998
10435,35.0,0.09999999999999998
10436,7.0,0.09999999999999998
10437,1.0,0.09999999999999998
10438,10.0,0.09999999999999998
10439,23.0,0.09999999999999998
10440,32.0,0.09999999999999998
10441,38.0,0.09999999999999998
10442,27.0,0.09999999999999998
10443,45.0,0.09999999999999998
10444,39.0,0.09999999999999998
10445,10.0,0.09999999999999998
10446,44.0,0.09999999999999998
10447,9.0,0.09999999999999998
10448,-5.0,0.09999999999999998
10449,51.0,0.09999999999999998
10450,53.0,0.09999999999999998
10451,23.0,0.09999999999999998
10452,44.0,0.09999999999999998
10453,3.0,0.09999999999999998
10454,14.0,0.09999999999999998
10455,21.0,0.09999999999999998
10456,22.0,0.09999999999999998
10457,54.0,0.09999999999999998
10458,15.0,0.09999999999999998
10459,18.0,0.09999999999999998
10460,32.0,0.09999999999999998
10461,59.0,0.09999999999999998
10462,8.0,0.09999999999999998
10463,5.0,0.09999999999999998
10464,33.0,0.09999999999999998
10465,44.0,0.09999999999999998
10466,42.0,0.09999999999999998
10467,36.0,0.09999999999999998
10468,51.0,0.09999999999999998
10469,22.0,0.09999999999999998
10470,24.0,0.09999999999999998
10471,47.0,0.09999999999999998
10472,9.0,0.09999999999999998
10473,13.0,0.09999999999999998
10474,27.0,0.09999999999999998
10475,17.0,0.09999999999999998
10476,28.0,0.09999999999999998
10477,35.0,0.09999999999999998
10478,32.0,0.09999999999999998
10479,26.0,0.09999999999999998
10480,2.0,0.09999999999999998
10481,45.0,0.09999999999999998
10482,36.0,0.09999999999999998
10483,24.0,0.09999999999999998
10484,15.0,0.09999999999999998
10485,31.0,0.09999999999999998
10486,3.0,0.09999999999999998
10487,33.0,0.09999999999999998
10488,23.0,0.09999999999999998
10489,2.0,0.09999999999999998
10490,26.0,0.09999999999999998
10491,25.0,0.09999999999999998
10492,4.0,0.09999999999999998
10493,25.0,0.09999999999999998
10494,45.0,0.09999999999999998
10495,2.0,0.09999999999999998
10496,18.0,0.09999999999999998
10497,40.0,0.09999999999999998
10498,21.0,0.09999999999999998
10499,10.0,0.09999999999999998
10500,12.0,0.09999999999999998
10501,34.0,0.09999999999999998
10502,32.0,0.09999999999999998
10503,16.0,0.09999999999999998
10504,27.0,0.09999999999999998
10505,36.0,0.09999999999999998
10506,29.0,0.09999999999999998
10507,31.0,0.09999999999999998
10508,11.0,0.09999999999999998
10509,17.0,0.09999999999999998
10510,21.0,0.09999999999999998
10511,48.0,0.09999999999999998
10512,18.0,0.09999999999999998
10513,21.0,0.09999999999999998
10514,39.0,0.09999999999999998
10515,16.0,0.09999999999999998
10516,18.0,0.09999999999999998
10517,26.0,0.09999999999999998
10518,22.0,0.09999999999999998
10519,7.0,0.09999999999999998
10520,49.0,0.09999999999999998
10521,49.0,0.09999999999999998
10522,-2.0,0.09999999999999998
10523,29.0,0.09999999999999998
10524,26.0,0.09999999999999998
10525,16.0,0.09999999999999998
10526,15.0,0.09999999999999998
10527,27.0,0.09999999999999998
10528,26.0,0.09999999999999998
10529,35.0,0.09999999999999998
10530,18.0,0.09999999999999998
10531,17.0,0.09999999999999998
10532,10.0,0.09999999999999998
10533,32.0,0.09999999999999998
10534,35.0,0.09999999999999998
10535,30.0,0.09999999999999998
10536,33.0,0.09999999999999998
10537,45.0,0.09999999999999998
10538,6.0,0.09999999999999998
10539,33.0,0.09999999999999998
10540,49.0,0.09999999999999998
10541,47.0,0.09999999999999998
10542,-2.0,0.09999999999999998
10543,9.0,0.09999999999999998
10544,25.0,0.09999999999999998
10545,-9.0,0.09999999999999998
10546,39.0,0.09999999999999998
10547,42.0,0.09999999999999998
10548,17.0,0.09999999999999998
10549,27.0,0.09999999999999998
10550,23.0,0.09999999999999998
10551,10.0,0.09999999999999998
10552,12.0,0.09999999999999998
10553,15.0,0.09999999999999998
10554,1.0,0.09999999999999998
10555,35.0,0.09999999999999998
10556,8.0,0.09999999999999998
10557,18.0,0.09999999999999998
10558,-12.0,0.09999999999999998
10559,21.0,0.09999999999999998
10560,26.0,0.09999999999999998
10561,14.0,0.09999999999999998
10562,30.0,0.09999999999999998
10563,-2.0,0.09999999999999998
10564,17.0,0.09999999999999998
10565,34.0,0.09999999999999998
10566,1.0,0.09999999999999998
10567,17.0,0.09999999999999998
10568,15.0,0.09999999999999998
10569,27.0,0.09999999999999998
10570,-2.0,0.09999999999999998
10571,23.0,0.09999999999999998
10572,29.0,0.09999999999999998
10573,16.0,0.09999999999999998
10574,29.0,0.09999999999999998
10575,-23.0,0.09999999999999998
10576,41.0,0.09999999999999998
10577,13.0,0.09999999999999998
10578,9.0,0.09999999999999998
10579,12.0,0.09999999999999998
10580,22.0,0.09999999999999998
10581,33.0,0.09999999999999998
10582,20.0,0.09999999999999998
10583,-5.0,0.09999999999999998
10584,38.0,0.09999999999999998
10585,28.0,0.09999999999999998
10586,21.0,0.09999999999999998
10587,-3.0,0.09999999999999998
10588,28.0,0.09999999999999998
10589,6.0,0.09999999999999998
10590,8.0,0.09999999999999998
10591,7.0,0.09999999999999998
10592,39.0,0.09999999999999998
10593,20.0,0.09999999999999998
10594,9.0,0.09999999999999998
10595,16.0,0.09999999999999998
10596,29.0,0.09999999999999998
10597,7.0,0.09999999999999998
10598,13.0,0.09999999999999998
10599,13.0,0.09999999999999998
10600,25.0,0.09999999999999998
10601,29.0,0.09999999999999998
10602,24.0,0.09999999999999998
10603,11.0,0.09999999999999998
10604,-2.0,0.09999999999999998
10605,23.0,0.09999999999999998
10606,-6.0,0.09999999999999998
10607,11.0,0.09999999999999998
10608,37.0,0.09999999999999998
10609,29.0,0.09999999999999998
10610,3.0,0.09999999999999998
10611,16.0,0.09999999999999998
10612,14.0,0.09999999999999998
10613,9.0,0.09999999999999998
10614,8.0,0.09999999999999998
10615,11.0,0.09999999999999998
10616,27.0,0.09999999999999998
10617,37.0,0.09999999999999998
10618,4.0,0.09999999999999998
10619,7.0,0.09999999999999998
10620,18.0,0.09999999999999998
10621,16.0,0.09999999999999998
10622,30.0,0.09999999999999998
10623,15.0,0.09999999999999998
10624,34.0,0.09999999999999998
10625,17.0,0.09999999999999998
10626,20.0,0.09999999999999998
10627,24.0,0.09999999999999998
10628,32.0,0.09999999999999998
10629,3.0,0.09999999999999998
10630,11.0,0.09999999999999998
10631,17.0,0.09999999999999998
10632,-9.0,0.09999999999999998
10633,42.0,0.09999999999999998
10634,18.0,0.09999999999999998
10635,-2.0,0.09999999999999998
10636,34.0,0.09999999999999998
10637,-3.0,0.09999999999999998
10638,41.0,0.09999999999999998
10639,11.0,0.09999999999999998
10640,22.0,0.09999999999999998
10641,36.0,0.09999999999999998
10642,11.0,0.09999999999999998
10643,20.0,0.09999999999999998
10644,51.0,0.09999999999999998
10645,39.0,0.09999999999999998
10646,17.0,0.09999999999999998
10647,41.0,0.09999999999999998
10648,33.0,0.09999999999999998
10649,2.0,0.09999999999999998
10650,27.0,0.09999999999999998
10651,1.0,0.09999999999999998
10652,23.0,0.09999999999999998
10653,44.0,0.09999999999999998
10654,49.0,0.09999999999999998
10655,44.0,0.09999999999999998
10656,25.0,0.09999999999999998
10657,33.0,0.09999999999999998
10658,8.0,0.09999999999999998
10659,27.0,0.09999999999999998
10660,36.0,0.09999999999999998
10661,17.0,0.09999999999999998
10662,30.0,0.09999999999999998
10663,44.0,0.09999999999999998
10664,45.0,0.09999999999999998
10665,24.0,0.09999999999999998
10666,30.0,0.09999999999999998
10667,21.0,0.09999999999999998
10668,14.0,0.09999999999999998
10669,32.0,0.09999999999999998
10670,41.0,0.09999999999999998
10671,7.0,0.09999999999999998
10672,35.0,0.09999999999999998
10673,40.0,0.09999999999999998
10674,28.0,0.09999999999999998
10675,25.0,0.09999999999999998
10676,17.0,0.09999999999999998
10677,30.0,0.09999999999999998
10678,17.0,0.09999999999999998
10679,35.0,0.09999999999999998
10680,3.0,0.09999999999999998
10681,22.0,0.09999999999999998
10682,21.0,0.09999999999999998
10683,33.0,0.09999999999999998
10684,29.0,0.09999999999999998
10685,13.0,0.09999999999999998
10686,24.0,0.09999999999999998
10687,-4.0,0.09999999999999998
10688,24.0,0.09999999999999998
10689,26.0,0.09999999999999998
10690,17.0,0.09999999999999998
10691,-2.0,0.09999999999999998
10692,29.0,0.09999999999999998
10693,19.0,0.09999999999999998
10694,10.0,0.09999999999999998
10695,38.0,0.09999999999999998
10696,22.0,0.09999999999999998
10697,24.0,0.09999999999999998
10698,44.0,0.09999999999999998
10699,40.0,0.09999999999999998
10700,26.0,0.09999999999999998
10701,17.0,0.09999999999999998
10702,53.0,0.09999999999999998
10703,-6.0,0.09999999999999998
10704,12.0,0.09999999999999998
10705,33.0,0.09999999999999998
10706,-2.0,0.09999999999999998
10707,23.0,0.09999999999999998
10708,32.0,0.09999999999999998
10709,2.0,0.09999999999999998
10710,25.0,0.09999999999999998
10711,24.0,0.09999999999999998
10712,5.0,0.09999999999999998
10713,30.0,0.09999999999999998
10714,16.0,0.09999999999999998
10715,43.0,0.09999999999999998
10716,10.0,0.09999999999999998
10717,32.0,0.09999999999999998
10718,25.0,0.09999999999999998
10719,1.0,0.09999999999999998
10720,-1.0,0.09999999999999998
10721,2.0,0.09999999999999998
10722,3.0,0.09999999999999998
10723,33.0,0.09999999999999998
10724,44.0,0.09999999999999998
10725,24.0,0.09999999999999998
10726,47.0,0.09999999999999998
10727,39.0,0.09999999999999998
10728,21.0,0.09999999999999998
10729,5.0,0.09999999999999998
10730,43.0,0.09999999999999998
10731,47.0,0.09999999999999998
10732,8.0,0.09999999999999998
10733,37.0,0.09999999999999998
10734,18.0,0.09999999999999998
10735,12.0,0.09999999999999998
10736,21.0,0.09999999999999998
10737,30.0,0.09999999999999998
10738,5.0,0.09999999999999998
10739,-4.0,0.09999999999999998
10740,32.0,0.09999999999999998
10741,14.0,0.09999999999999998
10742,-2.0,0.09999999999999998
10743,22.0,0.09999999999999998
10744,27.0,0.09999999999999998
10745,29.0,0.09999999999999998
10746,25.0,0.09999999999999998
10747,47.0,0.09999999999999998
10748,27.0,0.09999999999999998
10749,31.0,0.09999999999999998
10750,17.0,0.09999999999999998
10751,25.0,0.09999999999999998
10752,39.0,0.09999999999999998
10753,5.0,0.09999999999999998
10754,30.0,0.09999999999999998
10755,-5.0,0.09999999999999998
10756,13.0,0.09999999999999998
10757,41.0,0.09999999999999998
10758,28.0,0.09999999999999998
10759,-11.0,0.09999999999999998
10760,21.0,0.09999999999999998
10761,-6.0,0.09999999999999998
10762,25.0,0.09999999999999998
10763,44.0,0.09999999999999998
10764,-1.0,0.09999999999999998
10765,8.0,0.09999999999999998
10766,19.0,0.09999999999999998
10767,47.0,0.09999999999999998
10768,11.0,0.09999999999999998
10769,23.0,0.09999999999999998
10770,23.0,0.09999999999999998
10771,13.0,0.09999999999999998
10772,47.0,0.09999999999999998
10773,24.0,0.09999999999999998
10774,26.0,0.09999999999999998
10775,5.0,0.09999999999999998
10776,40.0,0.09999999999999998
10777,23.0,0.09999999999999998
10778,25.0,0.09999999999999998
10779,32.0,0.09999999999999998
10780,28.0,0.09999999999999998
10781,22.0,0.09999999999999998
10782,15.0,0.09999999999999998
10783,-3.0,0.09999999999999998
10784,0.0,0.09999999999999998
10785,1.0,0.09999999999999998
10786,35.0,0.09999999999999998
10787,22.0,0.09999999999999998
10788,-5.0,0.09999999999999998
10789,32.0,0.09999999999999998
10790,31.0,0.09999999999999998
10791,8.0,0.09999999999999998
10792,30.0,0.09999999999999998
10793,27.0,0.09999999999999998
10794,16.0,0.09999999999999998
10795,16.0,0.09999999999999998
10796,18.0,0.09999999999999998
10797,19.0,0.09999999999999998
10798,15.0,0.09999999999999998
10799,5.0,0.09999999999999998
10800,20.0,0.09999999999999998
10801,15.0,0.09999999999999998
10802,39.0,0.09999999999999998
10803,21.0,0.09999999999999998
10804,20.0,0.09999999999999998
10805,34.0,0.09999999999999998
10806,46.0,0.09999999999999998
10807,26.0,0.09999999999999998
10808,14.0,0.09999999999999998
10809,43.0,0.09999999999999998
10810,37.0,0.09999999999999998
10811,22.0,0.09999999999999998
10812,48.0,0.09999999999999998
10813,27.0,0.09999999999999998
10814,32.0,0.09999999999999998
10815,36.0,0.09999999999999998
10816,41.0,0.09999999999999998
10817,35.0,0.09999999999999998
10818,11.0,0.09999999999999998
10819,13.0,0.09999999999999998
10820,8.0,0.09999999999999998
10821,13.0,0.09999999999999998
10822,16.0,0.09999999999999998
10823,8.0,0.09999999999999998
10824,-9.0,0.09999999999999998
10825,22.0,0.09999999999999998
10826,24.0,0.09999999999999998
10827,4.0,0.09999999999999998
10828,28.0,0.09999999999999998
10829,20.0,0.09999999999999998
10830,17.0,0.09999999999999998
10831,4.0,0.09999999999999998
10832,11.0,0.09999999999999998
10833,17.0,0.09999999999999998
10834,3.0,0.09999999999999998
10835,4.0,0.09999999999999998
10836,32.0,0.09999999999999998
10837,35.0,0.09999999999999998
10838,9.0,0.09999999999999998
10839,24.0,0.09999999999999998
10840,12.0,0.09999999999999998
10841,36.0,0.09999999999999998
10842,8.0,0.09999999999999998
10843,8.0,0.09999999999999998
10844,19.0,0.09999999999999998
10845,9.0,0.09999999999999998
10846,26.0,0.09999999999999998
10847,24.0,0.09999999999999998
10848,31.0,0.09999999999999998
10849,13.0,0.09999999999999998
10850,-5.0,0.09999999999999998
10851,19.0,0.09999999999999998
10852,18.0,0.09999999999999998
10853,42.0,0.09999999999999998
10854,-12.0,0.09999999999999998
10855,2.0,0.09999999999999998
10856,21.0,0.09999999999999998
10857,14.0,0.09999999999999998
10858,14.0,0.09999999999999998
10859,11.0,0.09999999999999998
10860,31.0,0.09999999999999998
10861,-7.0,0.09999999999999998
10862,17.0,0.09999999999999998
10863,-1.0,0.09999999999999998
10864,18.0,0.09999999999999998
10865,-9.0,0.09999999999999998
10866,18.0,0.09999999999999998
10867,14.0,0.09999999999999998
10868,33.0,0.09999999999999998
10869,-8.0,0.09999999999999998
10870,1.0,0.09999999999999998
10871,16.0,0.09999999999999998
10872,41.0,0.09999999999999998
10873,27.0,0.09999999999999998
10874,34.0,0.09999999999999998
10875,5.0,0.09999999999999998
10876,-5.0,0.09999999999999998
10877,2.0,0.09999999999999998
10878,11.0,0.09999999999999998
10879,39.0,0.09999999999999998
10880,4.0,0.09999999999999998
10881,13.0,0.09999999999999998
10882,4.0,0.09999999999999998
10883,-8.0,0.09999999999999998
10884,19.0,0.09999999999999998
10885,10.0,0.09999999999999998
10886,38.0,0.09999999999999998
10887,7.0,0.09999999999999998
10888,16.0,0.09999999999999998
10889,2.0,0.09999999999999998
10890,16.0,0.09999999999999998
10891,13.0,0.09999999999999998
10892,3.0,0.09999999999999998
10893,18.0,0.09999999999999998
10894,-2.0,0.09999999999999998
10895,-1.0,0.09999999999999998
10896,0.0,0.09999999999999998
